"YKL116C" 10
"YKL164C" 24
"YLR079W" 24
"YNL078W" 10
"YNL327W" 23
"YIL009W" 13
"YER158C" 24
"YNR067C" 22
"YOL011W" 10
"YOR264W" 3
"YBR067C" 22
"YBR158W" 17
"YDR055W" 4
"YEL066W" 10
"YGR044C" 2
"YGR062C" 3
"YJL218W" 7
"YNL173C" 14
"YNL192W" 20
"YOL006C" 9
"YOR342C" 7
"YGR289C" 9
"YLR194C" 19
"YMR251W.A" 3
"YGL055W" 11
"YLR049C" 22
"YIL159W" 17
"YOR374W" 22
"YBR071W" 25
"YER111C" 3
"YKL163W" 14
"YOR347C" 11
"YDL102W" 22
"YKR077W" 18
"YPR018W" 23
"YDR309C" 13
"YGL028C" 15
"YHR149C" 20
"YJL217W" 7
"YLR457C" 14
"YNL310C" 16
"YDL022W" 21
"YDL103C" 8
"YDL127W" 7
"YDL156W" 15
"YDR279W" 7
"YDR528W" 1
"YGL037C" 10
"YGR238C" 4
"YJL196C" 22
"YJR043C" 8
"YNL274C" 23
"YPL014W" 2
"YBL010C" 5
"YDL105W" 16
"YFR027W" 10
"YGL207W" 10
"YGR041W" 20
"YJR057W" 14
"YKL045W" 24
"YKL108W" 6
"YLR233C" 24
"YMR179W" 8
"YNL082W" 23
"YNL309W" 22
"YOR144C" 20
"YBL035C" 5
"YBR098W" 17
"YCL024W" 15
"YDL227C" 12
"YDR440W" 7
"YGR109C" 11
"YGR152C" 3
"YJL181W" 24
"YLR032W" 13
"YLR382C" 11
"YML020W" 14
"YML102W" 8
"YNL273W" 22
"YNL304W" 22
"YOR033C" 22
"YPR175W" 22
"YAR003W" 20
"YAR008W" 9
"YDL164C" 24
"YDR481C" 5
"YER153C" 13
"YHR159W" 13
"YIL101C" 1
"YJL074C" 7
"YJL078C" 12
"YNL233W" 24
"YPR120C" 24
"YPR174C" 10
"YPR184W" 11
"YDR097C" 19
"YER124C" 2
"YGL126W" 10
"YJL115W" 9
"YJR154W" 23
"YJR155W" 4
"YLL002W" 15
"YLR212C" 1
"YMR011W" 19
"YNL015W" 7
"YNL077W" 11
"YNL262W" 11
"YOR284W" 10
"YPL267W" 8
"YPR135W" 14
"YAR007C" 3
"YBR073W" 11
"YCL061C" 22
"YDR307W" 11
"YER170W" 23
"YFL008W" 11
"YFL054C" 9
"YGL038C" 6
"YGL089C" 11
"YLR103C" 11
"YLR120C" 10
"YLR286C" 6
"YLR313C" 8
"YMR048W" 22
"YNL102W" 22
"YOL017W" 7
"YOR288C" 7
"YOR368W" 12
"YPL153C" 8
"YBR088C" 4
"YCL027W" 7
"YDL003W" 11
"YDR507C" 8
"YDR517W" 20
"YER070W" 2
"YER152C" 17
"YJL073W" 10
